ranking,compass,distance,hypnagogia,complexity,xs_txt,ys_txt,zs_txt,rt_coord,rt_coord_brain,txt_prompt,lakota_prompt
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,254.69057348166075,2.7064273,-0.2660362166200343,-0.4458017137082774,16.025574,10.402596,-4.3884478,17.164321899414062,17.065471649169922,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,10.94251537322998,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-1.7545485496520996,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,239.17297661043688,2.7064273,-0.29351227214999837,-0.5879799916270072,16.025574,10.402596,-4.3884478,17.164321899414062,17.083642959594727,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.011589050292969,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-1.7432211637496948,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,243.4722023957398,2.7064273,-0.3215578670784053,-0.1596384956548479,16.025574,10.402596,-4.3884478,17.164321899414062,17.083642959594727,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.011589050292969,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-1.7432211637496948,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,206.40225639056104,2.7064273,-0.3499960628661753,-0.15953379928797304,16.025574,10.402596,-4.3884478,17.164321899414062,17.083642959594727,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.011589050292969,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-1.7432211637496948,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,204.50425673908694,2.7064273,-0.37862994851904164,-0.01659988526467949,16.025574,10.402596,-4.3884478,17.164321899414062,17.083642959594727,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.011589050292969,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-1.7432211637496948,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,182.5103526376696,2.7064273,-0.407314129073078,-0.15950986879257487,16.025574,10.402596,-4.3884478,17.164321899414062,17.083642959594727,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.011589050292969,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-1.7432211637496948,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,201.38600086428812,2.7064273,-0.4358618234578714,-0.3024026061652139,16.025574,10.402596,-4.3884478,17.164321899414062,15.285760879516602,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.031390190124512,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.9328765869140625,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,214.75306161893283,2.7064273,-0.46406294101692347,-0.30219264230723675,16.025574,10.402596,-4.3884478,17.164321899414062,15.285760879516602,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.031390190124512,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.9328765869140625,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,213.07172886821678,2.7064273,-0.4917758450665222,-0.3019831151309297,16.025574,10.402596,-4.3884478,17.164321899414062,15.285760879516602,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.031390190124512,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.9328765869140625,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,211.55269558284724,2.7064273,-0.518757653102567,-0.1585288823515981,16.025574,10.402596,-4.3884478,17.164321899414062,15.285760879516602,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,12.031390190124512,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.9328765869140625,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,196.9928031441759,2.7064273,-0.5447211639755493,-0.5883453160613644,16.025574,10.402596,-4.3884478,17.164321899414062,15.435165405273438,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.423134803771973,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.953794956207275,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,227.20485375522796,2.7064273,-0.5694888252567709,-0.30113955005912124,16.025574,10.402596,-4.3884478,17.164321899414062,15.435165405273438,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.423134803771973,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.953794956207275,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,207.86940320468105,2.7064273,-0.5928574084845936,-0.5878019114921595,16.025574,10.402596,-4.3884478,17.164321899414062,15.435165405273438,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.423134803771973,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.953794956207275,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,224.7546651554443,2.7064273,-0.6146549500028684,-0.587302937549307,16.025574,10.402596,-4.3884478,17.164321899414062,15.435165405273438,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.423134803771973,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.953794956207275,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,223.69638989817201,2.7064273,-0.6347235383209787,-0.44326843778531344,16.025574,10.402596,-4.3884478,17.164321899414062,15.435165405273438,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.423134803771973,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.953794956207275,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,214.92908420732326,2.7064273,-0.652895942582298,-0.15562292493107566,16.025574,10.402596,-4.3884478,17.164321899414062,15.058475494384766,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.618322372436523,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.87295389175415,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,193.40674054619942,2.7064273,-0.6689989957960562,-0.15552265495417736,16.025574,10.402596,-4.3884478,17.164321899414062,15.058475494384766,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.618322372436523,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.87295389175415,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
0.8453166,193.08713930273348,2.7064273,-0.6829376964788076,-0.2992665451481523,16.025574,10.402596,-4.3884478,17.164321899414062,15.058475494384766,"In a sprawling meadow, under a triple-moon sky, time flows like golden honey, whispering flowers swaying softly, intricate patterns of traditional designs woven in the air, ethereal light casting delicate shadows.","a lakota traditional symbol, with intricated colorful design, on a black backghround, made of the following elements, {\""home\"": [0.1583702564239502], \""spiritual knowledge\"": [0.16171956062316895], \""love\"": [0.162611722946167]}"
0.85876536,,2.2219813,,,15.429804,9.843175,-1.6593925,11.173657417297363,11.618322372436523,,
0.8572541,,2.8508706,,,14.844974,9.843827,-3.0472348,-2.0574681758880615,-4.87295389175415,,
0.8567119,,2.1281202,,,16.732609,12.923112,-3.1896908,,,,
0.84612197,,3.6846564,,,14.126478,12.625827,-3.5539315,,,,
0.84731823,,1.944047,,,17.386055,11.340021,-3.98165,,,,
0.84565324,,3.3865204,,,15.429105,12.515516,-4.637576,,,,
0.8416338,,3.1737804,,,14.134871,11.072104,-1.1167271,,,,
0.85489327,,1.1939377,,,16.546783,11.423064,-1.0665445,,,,
0.85603225,,3.7221167,,,13.51387,11.307666,-2.7718892,,,,
